9789400734548	337805954	1.0	1.0	Psychological selection and optimal experience across cultures :
9789400734432	EBL645393	1.0	1.0	Probabilistic logics and probabilistic networks /
9789400734425	334457688	1.0	1.0	Gentzen calculi for modal propositional logic /
9789400734388	EBL646190	1.0	1.0	Reality and negation - Kant's principle of anticipations of perception :
9789400734357	EBL646097	1.0	1.0	Hybrid logic and its proof-theory /
9789400734357	334457769	1.0	1.0	Hybrid logic and its proof-theory /
9789400734296	EBL646402	1.0	1.0	Phi-features and the modular architecture of language /
9789400734296	9789048196975	1.0	1.0	Phi-features and the modular architecture of language /
9789400734180	EBL646280	1.0	1.0	First principles of meteorology and air pollution /
9789400734180	9789400701618	1.0	1.0	First principles of meteorology and air pollution /
9789400734180	334457556	1.0	1.0	First principles of meteorology and air pollution /
9789400734135	EBL666917	1.0	1.0	Nonlinear continuum mechanics and large inelastic deformations /
9789400734135	33659464X	1.0	1.0	Nonlinear continuum mechanics and large inelastic deformations /
9789400734104	334439787	1.0	1.0	Microsystems dynamics /
9789400733855	EBL645424	1.0	1.0	Nonsmooth modeling and simulation for switched circuits /
9789400733855	333467175	1.0	1.0	Nonsmooth modeling and simulation for switched circuits /
9789400733718	EBL646203	1.0	1.0	Young people's human rights and the politics of voting age /
9789400733695	333464672	1.0	1.0	Linear and nonlinear control of small-scale unmanned helicopters /
9789400733688	EBL645839	1.0	1.0	Worst-case execution time aware compilation techniques for real-time systems /
9789400733688	9789048199280	1.0	1.0	Worst-case execution time aware compilation techniques for real-time systems /
9789400733688	333464729	1.0	1.0	Worst-case execution time aware compilation techniques for real-time systems /
9789400733497	9789400700826	1.0	1.0	Multimedia multiprocessor systems :
9789400733497	333464710	1.0	1.0	Multimedia multiprocessor systems :
9789400733299	EBL603465	1.0	1.0	The collected works of Aron Gurwitsch (1901-1973).
9789400733299	EBL510778	1.0	1.0	The collected works of Aron Gurwitsch (1901-1973).
9789400733275	EBL645952	1.0	1.0	The future of the world's forests :
9789400733275	9789048195817	1.0	1.0	The future of the world's forests :
9789400733251	EBL646139	1.0	1.0	A rights-based preventative approach for psychosocial well-being in childhood /
9789400733213	9789048193394	1.0	1.0	Surface-based remote sensing of the atmospheric boundary layer /
9789400733213	353468096	1.0	1.0	Surface-based remote sensing of the atmospheric boundary layer /
9789400733213	333464648	1.0	1.0	Surface-based remote sensing of the atmospheric boundary layer /
9789400733176	EBL646153	1.0	1.0	Biological materials of marine origin :
9789400733176	323903665	1.0	1.0	Biological materials of marine origin :
9789400733152	EBL603474	1.0	1.0	Teachers as learners :
9789400733138	EBL646342	1.0	1.0	Climate time series analysis :
9789400733138	9789048194810	1.0	1.0	Climate time series analysis :
9789400733138	330931121	1.0	1.0	Climate time series analysis :
9789400733091	EBL603204	1.0	1.0	New contributions to the philosophy of history /
9789400733091	9789048194094	1.0	1.0	New contributions to the philosophy of history /
9789400733060	EBL603086	1.0	1.0	Ultra-low energy domain-specific instruction-set processors /
9789400733060	329517376	1.0	1.0	Ultra-low energy domain-specific instruction-set processors /
9789400733053	EBL603167	1.0	1.0	Electric fields in composite dielectrics and their applications /
9789400733053	329517651	1.0	1.0	Electric fields in composite dielectrics and their applications /
9789400733022	EBL603185	1.0	1.0	Being an expert professional practitioner :
9789400733022	9789048139682	1.0	1.0	Being an expert professional practitioner :
9789400733015	EBL603231	1.0	1.0	Authentic professional learning :
9789400733015	9789048139460	1.0	1.0	Authentic professional learning :
9789400733008	327020407	1.0	1.0	Symmetries and groups in signal processing :
9789400732940	EBL603149	1.0	1.0	International comparisons of China's technical and vocational education and training system /
